name,connected,uptime,wifi_strength,bytesReceived,bytesSent,packetsLost
xbox,0,74266,0,0,0,0
iphone,0,74266,-1,3767131,3641917,7283
googlepixel,0,74266,-1,3671374,3682290,7364
voipphone,0,74326,0,248941,271854,543
nest,0,74326,0,9201,19105,38
toaster,0,74326,0,9446,18462,36
smokedetector,0,74326,0,19624,9047,18
chromecast,0,74326,0,1428844158,1376265241,2752530
appletv,0,74326,0,1815185659,1906973647,3813947
school-laptop,0,74326,0,1031949,1032053,2064
home,0,74386,0,4029171348,2203847666,4407695
desktopfamily,0,74386,0,612711991,612729630,1225459
dadpc,0,74386,0,612727885,612716826,1225433
regulartv,0,74386,0,1861,1827,3
printer,1,74386,0,19396,9521,19
camera,0,74386,0,99326,402961,805
xbox,0,74386,0,0,0,0
iphone,0,74386,-1,3775483,3649148,7298
googlepixel,0,74386,-1,3678892,3685612,7371
voipphone,0,74386,0,248962,271916,543
nest,0,74386,0,9216,19107,38
toaster,0,74386,0,9457,18492,36
smokedetector,0,74386,0,19632,9056,18
chromecast,0,74386,0,1428844160,1376265244,2752530
appletv,0,74386,0,1815185659,1906973647,3813947
school-laptop,0,74386,0,1069484,1069560,2139
home,0,74446,0,4030561263,2206549376,4413098
desktopfamily,0,74446,0,613484784,613502394,1840507182
dadpc,0,74446,0,613500500,613489323,1840467969
regulartv,0,74446,0,1864,1830,3
printer,1,74446,0,19399,9528,19
camera,0,74446,0,99425,403113,806
xbox,0,74446,0,0,0,0
iphone,0,74446,-1,3775692,3653694,7307
googlepixel,0,74446,-1,3681312,3685719,7371
voipphone,0,74446,0,248987,271936,543
nest,0,74446,0,9230,19137,38
toaster,0,74446,0,9469,18504,37
smokedetector,0,74446,0,19634,9062,18
chromecast,0,74446,0,1428844163,1376265247,2752530
appletv,0,74446,0,1815185659,1906973647,3813947
school-laptop,0,74446,0,1108115,1108197,3324591
home,0,74506,0,4031989408,2209331138,4418662
desktopfamily,0,74506,0,614279077,614297030,4300079210
dadpc,0,74506,0,614295062,614283683,4299985781
regulartv,0,74506,0,1866,1833,3
printer,1,74506,0,19412,9542,19
camera,0,74506,0,99428,403254,806
xbox,0,74506,0,0,0,0
iphone,0,74506,-1,3781053,3655046,7310
googlepixel,0,74506,-1,3683805,3685967,7371
voipphone,0,74506,0,249020,271946,543
nest,0,74506,0,9234,19158,38
toaster,0,74506,0,9476,18510,37
smokedetector,0,74506,0,19661,9069,18
chromecast,0,74506,0,1428844166,1376265250,2752530
appletv,0,74506,0,1815185659,1906973647,3813947
school-laptop,0,74506,0,1147855,1147896,8035272
home,0,74566,0,4033462296,2212191614,4424383
desktopfamily,0,74566,0,615093830,615112394,6151123940
dadpc,0,74566,0,615109982,615099199,6150991990
regulartv,0,74566,0,1866,1836,3
printer,1,74566,0,19440,9550,19
camera,0,74566,0,99438,403275,806
xbox,0,74566,0,0,0,0
iphone,0,74566,-1,3782856,3656665,7313
googlepixel,0,74566,-1,3684366,3690718,7381
voipphone,0,74566,0,249020,271960,543
nest,0,74566,0,9248,19169,38
toaster,0,74566,0,9485,18534,37
smokedetector,0,74566,0,19692,9074,18
chromecast,0,74566,0,1428844167,1376265251,2752530
appletv,0,74566,0,1815185659,1906973647,3813947
school-laptop,0,74566,0,1188615,1188658,11886580
home,0,74626,0,4034967897,2215127256,4430254
desktopfamily,0,74626,0,615928860,615946970,8007310610
dadpc,0,74626,0,615945432,615934334,8007146342
regulartv,0,74626,0,1868,1836,3
printer,1,74626,0,19444,9551,19
camera,0,74626,0,99516,403293,806
xbox,0,74626,0,0,0,0
iphone,0,74626,-1,3787961,3658050,7316
googlepixel,0,74626,-1,3688703,3696298,7392
voipphone,0,74626,0,249068,271960,543
nest,0,74626,0,9260,19199,38
toaster,0,74626,0,9488,18563,37
smokedetector,0,74626,0,19722,9086,18
chromecast,0,74626,0,1428844169,1376265252,2752530
appletv,0,74626,0,1815185659,1906973647,3813947
school-laptop,0,74626,0,1230376,1230430,15995590
home,0,74686,0,4036517573,2218132770,4436265
desktopfamily,0,74686,0,616783318,616801338,9868821408
dadpc,0,74686,0,616799822,616788673,9868618768
regulartv,0,74686,0,1868,1839,3
printer,1,74686,0,19467,9555,19
camera,0,74686,0,99665,403437,806
xbox,0,74686,0,0,0,0
iphone,0,74686,-1,3788740,3663270,7326
googlepixel,0,74686,-1,3691909,3698683,7397
voipphone,0,74686,0,249120,272013,544
nest,0,74686,0,9273,19206,38
toaster,0,74686,0,9490,18592,37
smokedetector,0,74686,0,19735,9086,18
chromecast,0,74686,0,1428844171,1376265253,2752530
appletv,0,74686,0,1815185659,1906973647,3813947
school-laptop,0,74686,0,1273074,1273149,20370384
home,0,74746,0,4038097779,2221208714,4442417
desktopfamily,0,74746,0,617655466,617673408,11735794752
dadpc,0,74746,0,617671807,617660666,11735552654
regulartv,0,74746,0,1870,1841,3
printer,1,74746,0,19497,9569,19
camera,0,74746,0,99821,403676,807
xbox,0,74746,0,0,0,0
iphone,0,74746,-1,3790221,3667360,7334
googlepixel,0,74746,-1,3693032,3698734,7397
voipphone,0,74746,0,249140,272075,544
nest,0,74746,0,9276,19218,38
toaster,0,74746,0,9503,18616,37
smokedetector,0,74746,0,19745,9093,18
chromecast,0,74746,0,1428844174,1376265253,2752530
appletv,0,74746,0,1815185659,1906973647,3813947
school-laptop,0,74746,0,1316701,1316757,25018383
home,0,74806,0,4039709319,2224348488,4448696
desktopfamily,0,74806,0,618544724,618562617,13608377574
dadpc,0,74806,0,618561249,618550097,13608102134
regulartv,0,74806,0,1872,1841,3
printer,1,74806,0,19498,9578,19
camera,0,74806,0,99963,403766,807
xbox,0,74806,0,0,0,0
iphone,0,74806,-1,3794463,3670356,7340
googlepixel,0,74806,-1,3696741,3699192,7398
voipphone,0,74806,0,249164,272082,544
nest,0,74806,0,9289,19230,38
toaster,0,74806,0,9511,18645,37
smokedetector,0,74806,0,19755,9096,18
chromecast,0,74806,0,1428844175,1376265254,2752530
appletv,0,74806,0,1815185659,1906973647,3813947
school-laptop,0,74806,0,1361152,1361221,29946862
home,0,74866,0,4041357493,2227550218,4455100
desktopfamily,0,74866,0,619449870,619467376,14867217024
dadpc,0,74866,0,619465851,619455483,14866931592
regulartv,0,74866,0,1872,1843,3
printer,1,74866,0,19518,9580,19
camera,0,74866,0,99997,403777,807
xbox,0,74866,0,0,0,0
iphone,0,74866,-1,3796751,3672603,7345
googlepixel,0,74866,-1,3696990,3699468,7398
voipphone,0,74866,0,249167,272111,544
nest,0,74866,0,9299,19232,38
toaster,0,74866,0,9516,18676,37
smokedetector,0,74866,0,19759,9109,18
chromecast,0,74866,0,1428844178,1376265256,2752530
appletv,0,74866,0,1815185659,1906973647,3813947
school-laptop,0,74866,0,1406383,1406471,33755304
home,0,74926,0,4043029328,2230808506,4461617
desktopfamily,0,74926,0,620369812,620387329,16750457883
dadpc,0,74926,0,620385476,620374913,16750122651
regulartv,0,74926,0,1873,1846,3
printer,1,74926,0,19541,9592,19
camera,0,74926,0,100041,404117,808
xbox,0,74926,0,0,0,0
iphone,0,74926,-1,3800192,3673380,7346
googlepixel,0,74926,-1,3697667,3703379,7406
voipphone,0,74926,0,249222,272136,544
nest,0,74926,0,9299,19237,38
toaster,0,74926,0,9529,18691,37
smokedetector,0,74926,0,19767,9119,18
chromecast,0,74926,0,1428844179,1376265256,2752530
appletv,0,74926,0,1815185659,1906973647,3813947
school-laptop,0,74926,0,1452364,1452474,39216798
home,0,74986,0,4044730158,2234120034,4468240
desktopfamily,0,74986,0,621303092,621320342,18018289918
dadpc,0,74986,0,621319170,621307987,18017931623
regulartv,0,74986,0,1875,1849,3
printer,1,74986,0,19562,9595,19
camera,0,74986,0,100108,404417,808
xbox,0,74986,0,0,0,0
iphone,0,74986,-1,3803200,3675051,7350
googlepixel,0,74986,-1,3698048,3708995,7417
voipphone,0,74986,0,249226,272145,544
nest,0,74986,0,9303,19263,38
toaster,0,74986,0,9543,18705,37
smokedetector,0,74986,0,19775,9119,18
chromecast,0,74986,0,1428844180,1376265257,2752530
appletv,0,74986,0,1815185659,1906973647,3813947
school-laptop,0,74986,0,1499044,1499141,43475089
home,0,75046,0,4046455606,2237479542,4474959
desktopfamily,0,75046,0,622249435,622265986,19290245566
dadpc,0,75046,0,622265177,622254248,19289881688
regulartv,0,75046,0,1875,1850,3
printer,1,75046,0,19572,9595,19
camera,0,75046,0,100182,404630,809
xbox,0,75046,0,0,0,0
iphone,0,75046,-1,3806163,3680071,7360
googlepixel,0,75046,-1,3703205,3713275,7426
voipphone,0,75046,0,249257,272189,544
nest,0,75046,0,9306,19278,38
toaster,0,75046,0,9544,18730,37
smokedetector,0,75046,0,19796,9120,18
chromecast,0,75046,0,1428844181,1376265257,2752530
appletv,0,75046,0,1815185659,1906973647,3813947
school-laptop,0,75046,0,1546330,1546421,47939051
home,0,75106,0,4048208712,2240885356,4481770
desktopfamily,0,75106,0,623206793,623223713,20566382529
dadpc,0,75106,0,623222672,623211099,20565966267
regulartv,0,75106,0,1877,1850,3
printer,1,75106,0,19573,9595,19
camera,0,75106,0,100186,404795,809
xbox,0,75106,0,0,0,0
iphone,0,75106,-1,3811017,3683242,7366
googlepixel,0,75106,-1,3705481,3715638,7431
voipphone,0,75106,0,249266,272203,544
nest,0,75106,0,9312,19280,38
toaster,0,75106,0,9559,18732,37
smokedetector,0,75106,0,19826,9130,18
chromecast,0,75106,0,1428844181,1376265259,2752530
appletv,0,75106,0,1815185659,1906973647,3813947
school-laptop,0,75106,0,1594170,1594268,52610844
home,0,75166,0,4049981613,2244331892,4488663
desktopfamily,0,75166,0,624174403,624190543,21222478462
dadpc,0,75166,0,624189858,624178882,21222081988
regulartv,0,75166,0,1880,1852,3
printer,1,75166,0,19576,9610,19
camera,0,75166,0,100276,404904,809
xbox,0,75166,0,0,0,0
iphone,0,75166,-1,3813372,3683624,7367
googlepixel,0,75166,-1,3710412,3719557,7439
voipphone,0,75166,0,249268,272225,544
nest,0,75166,0,9312,19293,38
toaster,0,75166,0,9572,18756,37
smokedetector,0,75166,0,19841,9145,18
chromecast,0,75166,0,1428844182,1376265262,2752530
appletv,0,75166,0,1815185659,1906973647,3813947
school-laptop,0,75166,0,1642512,1642611,55848774
home,0,75226,0,4051773110,2247814422,4495628
desktopfamily,0,75226,0,625150181,625166288,22505986368
dadpc,0,75226,0,625165936,625154973,22505579028
regulartv,0,75226,0,1880,1853,3
printer,1,75226,0,19606,9613,19
camera,0,75226,0,100379,404932,809
xbox,0,75226,0,0,0,0
iphone,0,75226,-1,3815662,3688810,7377
googlepixel,0,75226,-1,3711177,3720807,7441
voipphone,0,75226,0,249283,272245,544
nest,0,75226,0,9322,19315,38
toaster,0,75226,0,9584,18775,37
smokedetector,0,75226,0,19870,9159,18
chromecast,0,75226,0,1428844183,1376265264,2752530
appletv,0,75226,0,1815185659,1906973647,3813947
school-laptop,0,75226,0,1691301,1691401,60890436
home,0,75286,0,4053576619,2251327786,4502655
desktopfamily,0,75286,0,626134131,626150227,23167558399
dadpc,0,75286,0,626149290,626138822,23167136414
regulartv,0,75286,0,1883,1855,3
printer,1,75286,0,19619,9613,19
camera,0,75286,0,100507,405062,810
xbox,0,75286,0,0,0,0
iphone,0,75286,-1,3821252,3692169,7384
googlepixel,0,75286,-1,3714727,3721740,7443
voipphone,0,75286,0,249331,272292,544
nest,0,75286,0,9323,19341,38
toaster,0,75286,0,9596,18795,37
smokedetector,0,75286,0,19878,9167,18
chromecast,0,75286,0,1428844183,1376265264,2752530
appletv,0,75286,0,1815185659,1906973647,3813947
school-laptop,0,75286,0,1740467,1740570,64401090
home,0,75346,0,4055399861,2254870042,4509740
desktopfamily,0,75346,0,627123600,627140032,23831321216
dadpc,0,75346,0,627138435,627128722,23830891436
regulartv,0,75346,0,1883,1857,3
printer,1,75346,0,19640,9618,19
camera,0,75346,0,100581,405283,810
xbox,0,75346,0,0,0,0
iphone,0,75346,-1,3823261,3697559,7395
googlepixel,0,75346,-1,3719681,3727074,7454
voipphone,0,75346,0,249344,272305,544
nest,0,75346,0,9324,19367,38
toaster,0,75346,0,9603,18824,37
smokedetector,0,75346,0,19905,9180,18
chromecast,0,75346,0,1428844186,1376265264,2752530
appletv,0,75346,0,1815185659,1906973647,3813947
school-laptop,0,75346,0,1789959,1790034,68021292
home,0,75406,0,4057231554,2258433920,4516867
desktopfamily,0,75406,0,628117699,628134766,24497255874
dadpc,0,75406,0,628132716,628122660,24496783740
regulartv,0,75406,0,1886,1857,3
printer,1,75406,0,19653,9622,19
camera,0,75406,0,100607,405564,811
xbox,0,75406,0,0,0,0
iphone,0,75406,-1,3825397,3698232,7396
googlepixel,0,75406,-1,3723969,3731467,7462
voipphone,0,75406,0,249365,272365,544
nest,0,75406,0,9336,19377,38
toaster,0,75406,0,9611,18845,37
smokedetector,0,75406,0,19906,9194,18
chromecast,0,75406,0,1428844188,1376265266,2752530
appletv,0,75406,0,1815185659,1906973647,3813947
school-laptop,0,75406,0,1839673,1839772,71751108
home,0,75466,0,4059071697,2262014044,4524028
desktopfamily,0,75466,0,629115489,629132177,24536154903
dadpc,0,75466,0,629130087,629120746,24535709094
regulartv,0,75466,0,1888,1859,3
printer,1,75466,0,19676,9627,19
camera,0,75466,0,100636,405851,811
xbox,0,75466,0,0,0,0
iphone,0,75466,-1,3829390,3701256,7402
googlepixel,0,75466,-1,3727046,3735290,7470
voipphone,0,75466,0,249393,272406,544
nest,0,75466,0,9347,19378,38
toaster,0,75466,0,9623,18845,37
smokedetector,0,75466,0,19936,9197,18
chromecast,0,75466,0,1428844191,1376265269,2752530
appletv,0,75466,0,1815185659,1906973647,3813947
school-laptop,0,75466,0,1889546,1889637,73695843
home,0,75525,0,4060918715,2265606468,4531212
desktopfamily,0,75525,0,630114892,630131533,24575129787
dadpc,0,75525,0,630130188,630120958,24574717362
regulartv,0,75525,0,1889,1860,3
printer,1,75525,0,19703,9638,19
camera,0,75525,0,100701,405968,811
xbox,0,75525,0,0,0,0
iphone,0,75525,-1,3830661,3706947,7413
googlepixel,0,75525,-1,3732056,3738190,7476
voipphone,0,75525,0,249444,272415,544
nest,0,75525,0,9353,19388,38
toaster,0,75525,0,9634,18860,37
smokedetector,0,75525,0,19957,9207,18
chromecast,0,75525,0,1428844192,1376265272,2752530
appletv,0,75525,0,1815185659,1906973647,3813947
school-laptop,0,75525,0,1939524,1939612,75644868
home,0,75585,0,4062769067,2269205922,4538411
desktopfamily,0,75585,0,631115271,631131805,25245272200
dadpc,0,75585,0,631131156,631121219,25244848760
regulartv,0,75585,0,1889,1861,3
printer,1,75585,0,19714,9653,19
camera,0,75585,0,100771,406174,812
xbox,0,75585,0,0,0,0
iphone,0,75585,-1,3832076,3712154,7424
googlepixel,0,75585,-1,3737563,3740369,7480
voipphone,0,75585,0,249504,272468,544
nest,0,75585,0,9356,19417,38
toaster,0,75585,0,9641,18872,37
smokedetector,0,75585,0,19965,9212,18
chromecast,0,75585,0,1428844192,1376265275,2752530
appletv,0,75585,0,1815185659,1906973647,3813947
school-laptop,0,75585,0,1989561,1989659,79586360
home,0,75645,0,4064621685,2272807280,4545614
desktopfamily,0,75645,0,632115247,632131803,24653140317
dadpc,0,75645,0,632131456,632120976,24652718064
regulartv,0,75645,0,1889,1863,3
printer,1,75645,0,19735,9665,19
camera,0,75645,0,100928,406308,812
xbox,0,75645,0,0,0,0
iphone,0,75645,-1,3832238,3716706,7433
googlepixel,0,75645,-1,3739183,3745817,7491
voipphone,0,75645,0,249510,272518,545
nest,0,75645,0,9362,19444,38
toaster,0,75645,0,9645,18902,37
smokedetector,0,75645,0,19975,9219,18
chromecast,0,75645,0,1428844192,1376265277,2752530
appletv,0,75645,0,1815185659,1906973647,3813947
school-laptop,0,75645,0,2039546,2039637,79545843
home,0,75705,0,4066468708,2276407106,4552814
desktopfamily,0,75705,0,633112894,633129438,24692048082
dadpc,0,75705,0,633128790,633118403,24691617717
regulartv,0,75705,0,1890,1866,3
printer,1,75705,0,19760,9665,19
camera,0,75705,0,100981,406537,813
xbox,0,75705,0,0,0,0
iphone,0,75705,-1,3833388,3720346,7440
googlepixel,0,75705,-1,3745155,3747499,7494
voipphone,0,75705,0,249563,272563,545
nest,0,75705,0,9369,19466,38
toaster,0,75705,0,9651,18926,37
smokedetector,0,75705,0,19998,9222,18
chromecast,0,75705,0,1428844193,1376265279,2752530
appletv,0,75705,0,1815185659,1906973647,3813947
school-laptop,0,75705,0,2089443,2089500,81490500
home,0,75765,0,4068315660,2279998636,4559997
desktopfamily,0,75765,0,634107722,634124181,24730843059
dadpc,0,75765,0,634123553,634113235,24730416165
regulartv,0,75765,0,1892,1867,3
printer,1,75765,0,19780,9680,19
camera,0,75765,0,101105,406598,813
xbox,0,75765,0,0,0,0
iphone,0,75765,-1,3833750,3724344,7448
googlepixel,0,75765,-1,3745931,3750913,7501
voipphone,0,75765,0,249608,272619,545
nest,0,75765,0,9377,19491,38
toaster,0,75765,0,9652,18942,37
smokedetector,0,75765,0,20015,9234,18
chromecast,0,75765,0,1428844195,1376265281,2752530
appletv,0,75765,0,1815185659,1906973647,3813947
school-laptop,0,75765,0,2139142,2139239,83430321
home,0,75825,0,4070152242,2283580008,4567160
desktopfamily,0,75825,0,635097391,635113395,24134309010
dadpc,0,75825,0,635113151,635102739,24133904082
regulartv,0,75825,0,1892,1867,3
printer,1,75825,0,19798,9684,19
camera,0,75825,0,101249,406744,813
xbox,0,75825,0,0,0,0
iphone,0,75825,-1,3838277,3729091,7458
googlepixel,0,75825,-1,3746251,3753013,7506
voipphone,0,75825,0,249634,272647,545
nest,0,75825,0,9392,19506,39
toaster,0,75825,0,9666,18952,37
smokedetector,0,75825,0,20039,9246,18
chromecast,0,75825,0,1428844195,1376265284,2752530
appletv,0,75825,0,1815185659,1906973647,3813947
school-laptop,0,75825,0,2188603,2188696,83170448
home,0,75885,0,4071982676,2287141972,4574283
desktopfamily,0,75885,0,636081039,636096525,23535571425
dadpc,0,75885,0,636096200,636086013,23535182481
regulartv,0,75885,0,1895,1870,3
printer,1,75885,0,19813,9687,19
camera,0,75885,0,101339,406899,813
xbox,0,75885,0,0,0,0
iphone,0,75885,-1,3843676,3734418,7468
googlepixel,0,75885,-1,3749327,3754090,7508
voipphone,0,75885,0,249660,272710,545
nest,0,75885,0,9393,19525,39
toaster,0,75885,0,9678,18981,37
smokedetector,0,75885,0,20039,9260,18
chromecast,0,75885,0,1428844198,1376265284,2752530
appletv,0,75885,0,1815185659,1906973647,3813947
school-laptop,0,75885,0,2237763,2237844,82800228
home,0,75945,0,4073804710,2290681788,4581363
desktopfamily,0,75945,0,637057498,637072664,22934615904
dadpc,0,75945,0,637072580,637061618,22934218248
regulartv,0,75945,0,1896,1873,3
printer,1,75945,0,19841,9698,19
camera,0,75945,0,101380,406903,813
xbox,0,75945,0,0,0,0
iphone,0,75945,-1,3844544,3737582,7475
googlepixel,0,75945,-1,3752125,3755292,7510
voipphone,0,75945,0,249664,272710,545
nest,0,75945,0,9393,19529,39
toaster,0,75945,0,9689,19001,38
smokedetector,0,75945,0,20066,9262,18
chromecast,0,75945,0,1428844201,1376265287,2752530
appletv,0,75945,0,1815185659,1906973647,3813947
school-laptop,0,75945,0,2286555,2286669,82320084
home,0,76005,0,4075609581,2294194960,4588389
desktopfamily,0,76005,0,638025045,638039579,21693345686
dadpc,0,76005,0,638040051,638028589,21692972026
regulartv,0,76005,0,1899,1875,3
printer,1,76005,0,19870,9703,19
camera,0,76005,0,101416,407122,814
xbox,0,76005,0,0,0,0
iphone,0,76005,-1,3848329,3740315,7480
googlepixel,0,76005,-1,3757181,3755376,7510
voipphone,0,76005,0,249679,272765,545
nest,0,76005,0,9398,19533,39
toaster,0,76005,0,9700,19020,38
smokedetector,0,76005,0,20097,9275,18
chromecast,0,76005,0,1428844203,1376265290,2752530
appletv,0,76005,0,1815185659,1906973647,3813947
school-laptop,0,76005,0,2334903,2335024,79390816
home,0,76065,0,4077402686,2297676362,4595352
desktopfamily,0,76065,0,638982465,638996692,21086890836
dadpc,0,76065,0,638997138,638985771,21086530443
regulartv,0,76065,0,1901,1878,3
printer,1,76065,0,19900,9711,19
camera,0,76065,0,101456,407238,814
xbox,0,76065,0,0,0,0
iphone,0,76065,-1,3852836,3742155,7484
googlepixel,0,76065,-1,3762804,3759558,7519
voipphone,0,76065,0,249731,272828,545
nest,0,76065,0,9411,19563,39
toaster,0,76065,0,9711,19027,38
smokedetector,0,76065,0,20115,9279,18
chromecast,0,76065,0,1428844203,1376265292,2752530
appletv,0,76065,0,1815185659,1906973647,3813947
school-laptop,0,76065,0,2382771,2382867,78634611
home,0,76125,0,4079178090,2301122322,4602244
desktopfamily,0,76125,0,639928296,639942978,19838232318
dadpc,0,76125,0,639943566,639931548,19837877988
regulartv,0,76125,0,1901,1878,3
printer,1,76125,0,19929,9717,19
camera,0,76125,0,101526,407396,814
xbox,0,76125,0,0,0,0
iphone,0,76125,-1,3858745,3742660,7485
googlepixel,0,76125,-1,3766816,3765190,7530
voipphone,0,76125,0,249768,272847,545
nest,0,76125,0,9422,19570,39
toaster,0,76125,0,9712,19042,38
smokedetector,0,76125,0,20116,9288,18
chromecast,0,76125,0,1428844206,1376265292,2752530
appletv,0,76125,0,1815185659,1906973647,3813947
school-laptop,0,76125,0,2430057,2430185,75335735
home,0,76185,0,4080932746,2304528330,4609056
desktopfamily,0,76185,0,640862266,640876203,18585409887
dadpc,0,76185,0,640877240,640865127,18585088683
regulartv,0,76185,0,1902,1880,3
printer,1,76185,0,19951,9730,19
camera,0,76185,0,101541,407686,815
xbox,0,76185,0,0,0,0
iphone,0,76185,-1,3862744,3746402,7492
googlepixel,0,76185,-1,3771576,3768329,7536
voipphone,0,76185,0,249818,272898,545
nest,0,76185,0,9424,19583,39
toaster,0,76185,0,9724,19052,38
smokedetector,0,76185,0,20139,9296,18
chromecast,0,76185,0,1428844207,1376265295,2752530
appletv,0,76185,0,1815185659,1906973647,3813947
school-laptop,0,76185,0,2476743,2476873,71829317
home,0,76245,0,4082663640,2307889126,4615778
desktopfamily,0,76245,0,641781825,641796222,17328497994
dadpc,0,76245,0,641797456,641784842,17328190734
regulartv,0,76245,0,1903,1880,3
printer,1,76245,0,19964,9744,19
camera,0,76245,0,101597,410279,820
xbox,0,76245,0,0,0,0
iphone,0,76245,-1,3867598,3748227,7496
googlepixel,0,76245,-1,3772290,3769834,7539
voipphone,0,76245,0,249843,272910,545
nest,0,76245,0,9433,19595,39
toaster,0,76245,0,9737,19068,38
smokedetector,0,76245,0,20168,9296,18
chromecast,0,76245,0,1428844207,1376265296,2752530
appletv,0,76245,0,1815185659,1906973647,3813947
school-laptop,0,76245,0,2522749,2522872,68117544
home,0,76305,0,4084365985,2311205340,4622410
desktopfamily,0,76305,0,642686930,642701558,15424837392
dadpc,0,76305,0,642702831,642690094,15424562256
regulartv,0,76305,0,1904,1880,3
printer,1,76305,0,19983,9759,19
camera,0,76305,0,101727,410452,820
xbox,0,76305,0,0,0,0
iphone,0,76305,-1,3870958,3750709,7501
googlepixel,0,76305,-1,3775085,3769844,7539
voipphone,0,76305,0,249854,272964,545
nest,0,76305,0,9440,19617,39
toaster,0,76305,0,9752,19080,38
smokedetector,0,76305,0,20184,9297,18
chromecast,0,76305,0,1428844210,1376265298,2752530
appletv,0,76305,0,1815185659,1906973647,3813947
school-laptop,0,76305,0,2568000,2568100,61634400
home,0,76365,0,4086041864,2314464736,4628929
desktopfamily,0,76365,0,643576478,643590702,14158995444
dadpc,0,76365,0,643592119,643578927,14158736394
regulartv,0,76365,0,1905,1882,3
printer,1,76365,0,19992,9771,19
camera,0,76365,0,101763,410477,820
xbox,0,76365,0,0,0,0
iphone,0,76365,-1,3871293,3753308,7506
googlepixel,0,76365,-1,3775117,3774234,7548
voipphone,0,76365,0,249910,272978,545
nest,0,76365,0,9452,19635,39
toaster,0,76365,0,9765,19083,38
smokedetector,0,76365,0,20189,9311,18
chromecast,0,76365,0,1428844212,1376265300,2752530
appletv,0,76365,0,1815185659,1906973647,3813947
school-laptop,0,76365,0,2612445,2612537,57475814
home,0,76425,0,4087683268,2317665166,4635330
desktopfamily,0,76425,0,644448794,644462316,12244784004
dadpc,0,76425,0,644464335,644450663,12244562597
regulartv,0,76425,0,1906,1885,3
printer,1,76425,0,20006,9785,19
camera,0,76425,0,101840,410628,821
xbox,0,76425,0,0,0,0
iphone,0,76425,-1,3875623,3758888,7517
googlepixel,0,76425,-1,3776626,3776585,7553
voipphone,0,76425,0,249935,273041,546
nest,0,76425,0,9460,19662,39
toaster,0,76425,0,9770,19106,38
smokedetector,0,76425,0,20200,9315,18
chromecast,0,76425,0,1428844215,1376265303,2752530
appletv,0,76425,0,1815185659,1906973647,3813947
school-laptop,0,76425,0,2656050,2656138,50466622
home,0,76485,0,4089297976,2320803498,4641606
desktopfamily,0,76485,0,645303246,645316824,10325069184
dadpc,0,76485,0,645318858,645304327,10324869232
regulartv,0,76485,0,1906,1885,3
printer,1,76485,0,20015,9790,19
camera,0,76485,0,101910,410815,821
xbox,0,76485,0,0,0,0
iphone,0,76485,-1,3877978,3759891,7519
googlepixel,0,76485,-1,3782235,3780047,7560
voipphone,0,76485,0,249938,273044,546
nest,0,76485,0,9471,19674,39
toaster,0,76485,0,9777,19133,38
smokedetector,0,76485,0,20227,9316,18
chromecast,0,76485,0,1428844218,1376265304,2752530
appletv,0,76485,0,1815185659,1906973647,3813947
school-laptop,0,76485,0,2698759,2698839,43181424
home,0,76545,0,4090881776,2323878552,4647757
desktopfamily,0,76545,0,646138378,646152129,8399977677
dadpc,0,76545,0,646153599,646139481,8399813253
regulartv,0,76545,0,1909,1885,3
printer,1,76545,0,20022,9790,19
camera,0,76545,0,101974,410886,821
xbox,0,76545,0,0,0,0
iphone,0,76545,-1,3879480,3764798,7529
googlepixel,0,76545,-1,3783387,3783488,7566
voipphone,0,76545,0,249955,273078,546
nest,0,76545,0,9480,19681,39
toaster,0,76545,0,9780,19136,38
smokedetector,0,76545,0,20246,9320,18
chromecast,0,76545,0,1428844221,1376265305,2752530
appletv,0,76545,0,1815185659,1906973647,3813947
school-laptop,0,76545,0,2740531,2740570,35627410
home,0,76605,0,4092424758,2326885506,4653771
desktopfamily,0,76605,0,646953815,646967399,6469673990
dadpc,0,76605,0,646968908,646954767,6469547670
regulartv,0,76605,0,1909,1887,3
printer,1,76605,0,20044,9802,19
camera,0,76605,0,102123,410960,821
xbox,0,76605,0,0,0,0
iphone,0,76605,-1,3881625,3765201,7530
googlepixel,0,76605,-1,3786261,3784632,7569
voipphone,0,76605,0,249987,273089,546
nest,0,76605,0,9495,19707,39
toaster,0,76605,0,9790,19146,38
smokedetector,0,76605,0,20259,9335,18
chromecast,0,76605,0,1428844223,1376265308,2752530
appletv,0,76605,0,1815185659,1906973647,3813947
school-laptop,0,76605,0,2781264,2781337,27813370
home,0,76665,0,4093933825,2329820666,4659641
desktopfamily,0,76665,0,647747943,647761736,4534332152
dadpc,0,76665,0,647763011,647748982,4534242874
regulartv,0,76665,0,1909,1888,3
printer,1,76665,0,20060,9811,19
camera,0,76665,0,102149,411188,822
xbox,0,76665,0,0,0,0
iphone,0,76665,-1,3884759,3770107,7540
googlepixel,0,76665,-1,3789204,3788902,7577
voipphone,0,76665,0,250032,273102,546
nest,0,76665,0,9502,19723,39
toaster,0,76665,0,9802,19177,38
smokedetector,0,76665,0,20266,9340,18
chromecast,0,76665,0,1428844226,1376265311,2752530
appletv,0,76665,0,1815185659,1906973647,3813947
school-laptop,0,76665,0,2821006,2821034,19747238
home,0,76725,0,4095404574,2332680488,4665360
desktopfamily,0,76725,0,648520806,648534668,1945604004
dadpc,0,76725,0,648536117,648521941,1945565823
regulartv,0,76725,0,1912,1890,3
